id node1;id node2;name node1;name node2;parent id node1;parent id node2;parent name node1;parent name node2;edge confidence;edge weight(med nofperflm)
791;852;lh.superiorparietal_1;lh.pericalcarine_6;59;63;ctx-lh-superiorparietal;ctx-lh-pericalcarine;261;0.198019
791;841;lh.superiorparietal_1;lh.cuneus_1;59;62;ctx-lh-superiorparietal;ctx-lh-cuneus;225;0.192307
791;838;lh.superiorparietal_1;lh.precuneus_18;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;230;0.187797
493;504;rh.insula_11;Right-Putamen;34;37;ctx-rh-insula;Right-Putamen;368;0.244607
796;852;lh.inferiorparietal_16;lh.pericalcarine_6;60;63;ctx-lh-inferiorparietal;ctx-lh-pericalcarine;259;0.238095
796;806;lh.inferiorparietal_16;lh.inferiorparietal_18;60;60;ctx-lh-inferiorparietal;ctx-lh-inferiorparietal;258;0.190983
796;837;lh.inferiorparietal_16;lh.precuneus_15;60;61;ctx-lh-inferiorparietal;ctx-lh-precuneus;270;0.161002
796;866;lh.inferiorparietal_16;lh.lateraloccipital_3;60;64;ctx-lh-inferiorparietal;ctx-lh-lateraloccipital;227;0.139752
27;77;rh.medialorbitofrontal_3;rh.rostralmiddlefrontal_1;4;7;ctx-rh-medialorbitofrontal;ctx-rh-rostralmiddlefrontal;230;0.169491
27;76;rh.medialorbitofrontal_3;rh.rostralmiddlefrontal_26;4;7;ctx-rh-medialorbitofrontal;ctx-rh-rostralmiddlefrontal;212;0.153846
582;1010;lh.rostralmiddlefrontal_25;Left-Putamen;48;78;ctx-lh-rostralmiddlefrontal;Left-Putamen;217;0.087336
919;1014;lh.entorhinal_3;Left-Amygdala;68;82;ctx-lh-entorhinal;Left-Amygdala;215;0.132450
534;580;lh.medialorbitofrontal_5;lh.rostralmiddlefrontal_3;45;48;ctx-lh-medialorbitofrontal;ctx-lh-rostralmiddlefrontal;243;0.177866
534;582;lh.medialorbitofrontal_5;lh.rostralmiddlefrontal_25;45;48;ctx-lh-medialorbitofrontal;ctx-lh-rostralmiddlefrontal;247;0.173913
534;1010;lh.medialorbitofrontal_5;Left-Putamen;45;78;ctx-lh-medialorbitofrontal;Left-Putamen;365;0.286827
534;1009;lh.medialorbitofrontal_5;Left-Caudate;45;77;ctx-lh-medialorbitofrontal;Left-Caudate;338;0.160001
534;583;lh.medialorbitofrontal_5;lh.rostralmiddlefrontal_1;45;48;ctx-lh-medialorbitofrontal;ctx-lh-rostralmiddlefrontal;238;0.157137
744;746;lh.postcentral_7;lh.supramarginal_7;57;58;ctx-lh-postcentral;ctx-lh-supramarginal;217;0.114286
744;755;lh.postcentral_7;lh.supramarginal_17;57;58;ctx-lh-postcentral;ctx-lh-supramarginal;224;0.160010
888;892;lh.lingual_2;lh.lingual_7;65;65;ctx-lh-lingual;ctx-lh-lingual;226;0.102356
633;1010;lh.caudalmiddlefrontal_5;Left-Putamen;50;78;ctx-lh-caudalmiddlefrontal;Left-Putamen;382;0.411856
633;637;lh.caudalmiddlefrontal_5;lh.caudalmiddlefrontal_4;50;50;ctx-lh-caudalmiddlefrontal;ctx-lh-caudalmiddlefrontal;314;0.363300
633;641;lh.caudalmiddlefrontal_5;lh.caudalmiddlefrontal_10;50;50;ctx-lh-caudalmiddlefrontal;ctx-lh-caudalmiddlefrontal;327;0.391849
633;1009;lh.caudalmiddlefrontal_5;Left-Caudate;50;77;ctx-lh-caudalmiddlefrontal;Left-Caudate;347;0.269397
633;661;lh.caudalmiddlefrontal_5;lh.precentral_6;50;51;ctx-lh-caudalmiddlefrontal;ctx-lh-precentral;318;0.336568
633;997;lh.caudalmiddlefrontal_5;lh.insula_14;50;75;ctx-lh-caudalmiddlefrontal;ctx-lh-insula;222;0.174676
1011;1013;Left-Pallidum;Left-Hippocampus;79;81;Left-Pallidum;Left-Hippocampus;324;0.185954
1011;1014;Left-Pallidum;Left-Amygdala;79;82;Left-Pallidum;Left-Amygdala;242;0.139278
1011;1012;Left-Pallidum;Left-Accumbens-area;79;80;Left-Pallidum;Left-Accumbens-area;313;0.180180
151;504;rh.precentral_9;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;339;0.450156
151;493;rh.precentral_9;rh.insula_11;10;34;ctx-rh-precentral;ctx-rh-insula;247;0.159363
557;676;lh.parsopercularis_1;lh.precentral_23;47;51;ctx-lh-parsopercularis;ctx-lh-precentral;229;0.157480
468;507;rh.superiortemporal_24;Right-Hippocampus;32;40;ctx-rh-superiortemporal;Right-Hippocampus;223;0.156250
700;1009;lh.posteriorcingulate_8;Left-Caudate;55;77;ctx-lh-posteriorcingulate;Left-Caudate;382;0.410046
78;504;rh.rostralmiddlefrontal_6;Right-Putamen;7;37;ctx-rh-rostralmiddlefrontal;Right-Putamen;277;0.094118
78;81;rh.rostralmiddlefrontal_6;rh.superiorfrontal_3;7;8;ctx-rh-rostralmiddlefrontal;ctx-rh-superiorfrontal;318;0.319858
990;1008;lh.transversetemporal_2;Left-Thalamus-Proper;74;76;ctx-lh-transversetemporal;Left-Thalamus-Proper;238;0.142125
413;507;rh.entorhinal_2;Right-Hippocampus;27;40;ctx-rh-entorhinal;Right-Hippocampus;274;0.158870
672;676;lh.precentral_22;lh.precentral_23;51;51;ctx-lh-precentral;ctx-lh-precentral;211;0.230769
769;1008;lh.superiorparietal_27;Left-Thalamus-Proper;59;76;ctx-lh-superiorparietal;Left-Thalamus-Proper;235;0.149813
769;991;lh.superiorparietal_27;lh.insula_5;59;75;ctx-lh-superiorparietal;ctx-lh-insula;311;0.468750
769;1010;lh.superiorparietal_27;Left-Putamen;59;78;ctx-lh-superiorparietal;Left-Putamen;318;0.259369
275;316;rh.superiorparietal_14;rh.precuneus_16;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;249;0.166667
275;315;rh.superiorparietal_14;rh.precuneus_10;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;282;0.192620
275;326;rh.superiorparietal_14;rh.precuneus_20;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;289;0.239362
751;758;lh.supramarginal_3;lh.supramarginal_15;58;58;ctx-lh-supramarginal;ctx-lh-supramarginal;281;0.271187
751;770;lh.supramarginal_3;lh.superiorparietal_25;58;59;ctx-lh-supramarginal;ctx-lh-superiorparietal;317;0.400891
606;612;lh.superiorfrontal_28;lh.superiorfrontal_36;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;233;0.211082
606;616;lh.superiorfrontal_28;lh.superiorfrontal_34;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;314;0.213778
60;504;rh.rostralmiddlefrontal_18;Right-Putamen;7;37;ctx-rh-rostralmiddlefrontal;Right-Putamen;239;0.177054
60;73;rh.rostralmiddlefrontal_18;rh.rostralmiddlefrontal_3;7;7;ctx-rh-rostralmiddlefrontal;ctx-rh-rostralmiddlefrontal;230;0.091931
60;63;rh.rostralmiddlefrontal_18;rh.rostralmiddlefrontal_23;7;7;ctx-rh-rostralmiddlefrontal;ctx-rh-rostralmiddlefrontal;295;0.317460
60;66;rh.rostralmiddlefrontal_18;rh.rostralmiddlefrontal_14;7;7;ctx-rh-rostralmiddlefrontal;ctx-rh-rostralmiddlefrontal;275;0.233918
60;70;rh.rostralmiddlefrontal_18;rh.rostralmiddlefrontal_2;7;7;ctx-rh-rostralmiddlefrontal;ctx-rh-rostralmiddlefrontal;285;0.226860
691;1009;lh.rostralanteriorcingulate_2;Left-Caudate;53;77;ctx-lh-rostralanteriorcingulate;Left-Caudate;404;0.934442
691;695;lh.rostralanteriorcingulate_2;lh.caudalanteriorcingulate_1;53;54;ctx-lh-rostralanteriorcingulate;ctx-lh-caudalanteriorcingulate;224;0.095012
691;1010;lh.rostralanteriorcingulate_2;Left-Putamen;53;78;ctx-lh-rostralanteriorcingulate;Left-Putamen;351;0.171429
691;694;lh.rostralanteriorcingulate_2;lh.caudalanteriorcingulate_4;53;54;ctx-lh-rostralanteriorcingulate;ctx-lh-caudalanteriorcingulate;243;0.118343
666;676;lh.precentral_11;lh.precentral_23;51;51;ctx-lh-precentral;ctx-lh-precentral;271;0.209302
666;1010;lh.precentral_11;Left-Putamen;51;78;ctx-lh-precentral;Left-Putamen;355;0.311284
666;1009;lh.precentral_11;Left-Caudate;51;77;ctx-lh-precentral;Left-Caudate;212;0.078230
666;669;lh.precentral_11;lh.precentral_15;51;51;ctx-lh-precentral;ctx-lh-precentral;214;0.172414
666;997;lh.precentral_11;lh.insula_14;51;75;ctx-lh-precentral;ctx-lh-insula;223;0.138889
911;1013;lh.parahippocampal_3;Left-Hippocampus;67;81;ctx-lh-parahippocampal;Left-Hippocampus;242;0.191898
427;436;rh.inferiortemporal_6;rh.middletemporal_15;29;30;ctx-rh-inferiortemporal;ctx-rh-middletemporal;211;0.168067
677;684;lh.paracentral_7;lh.paracentral_4;52;52;ctx-lh-paracentral;ctx-lh-paracentral;234;0.179376
708;1008;lh.isthmuscingulate_6;Left-Thalamus-Proper;56;76;ctx-lh-isthmuscingulate;Left-Thalamus-Proper;214;0.143892
82;90;rh.superiorfrontal_14;rh.superiorfrontal_27;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;213;0.149007
82;504;rh.superiorfrontal_14;Right-Putamen;8;37;ctx-rh-superiorfrontal;Right-Putamen;249;0.076046
82;93;rh.superiorfrontal_14;rh.superiorfrontal_2;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;261;0.173913
82;87;rh.superiorfrontal_14;rh.superiorfrontal_19;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;367;0.425347
82;94;rh.superiorfrontal_14;rh.superiorfrontal_11;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;291;0.172786
650;1010;lh.precentral_26;Left-Putamen;51;78;ctx-lh-precentral;Left-Putamen;262;0.138426
650;685;lh.precentral_26;lh.paracentral_6;51;52;ctx-lh-precentral;ctx-lh-paracentral;299;0.284091
650;661;lh.precentral_26;lh.precentral_6;51;51;ctx-lh-precentral;ctx-lh-precentral;247;0.197421
590;601;lh.superiorfrontal_35;lh.superiorfrontal_21;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;209;0.129870
590;1010;lh.superiorfrontal_35;Left-Putamen;49;78;ctx-lh-superiorfrontal;Left-Putamen;219;0.055012
590;594;lh.superiorfrontal_35;lh.superiorfrontal_23;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;313;0.266525
590;602;lh.superiorfrontal_35;lh.superiorfrontal_29;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;298;0.213050
590;591;lh.superiorfrontal_35;lh.superiorfrontal_42;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;214;0.147543
590;603;lh.superiorfrontal_35;lh.superiorfrontal_44;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;225;0.087719
112;127;rh.superiorfrontal_41;rh.caudalmiddlefrontal_11;8;9;ctx-rh-superiorfrontal;ctx-rh-caudalmiddlefrontal;258;0.281079
112;504;rh.superiorfrontal_41;Right-Putamen;8;37;ctx-rh-superiorfrontal;Right-Putamen;233;0.078947
545;546;lh.parstriangularis_6;lh.parstriangularis_2;46;46;ctx-lh-parstriangularis;ctx-lh-parstriangularis;280;0.189578
545;580;lh.parstriangularis_6;lh.rostralmiddlefrontal_3;46;48;ctx-lh-parstriangularis;ctx-lh-rostralmiddlefrontal;306;0.167150
545;578;lh.parstriangularis_6;lh.rostralmiddlefrontal_7;46;48;ctx-lh-parstriangularis;ctx-lh-rostralmiddlefrontal;340;0.296269
545;1010;lh.parstriangularis_6;Left-Putamen;46;78;ctx-lh-parstriangularis;Left-Putamen;211;0.076401
545;573;lh.parstriangularis_6;lh.rostralmiddlefrontal_23;46;48;ctx-lh-parstriangularis;ctx-lh-rostralmiddlefrontal;319;0.211082
191;503;rh.posteriorcingulate_1;Right-Caudate;14;36;ctx-rh-posteriorcingulate;Right-Caudate;400;0.523745
187;503;rh.caudalanteriorcingulate_2;Right-Caudate;13;36;ctx-rh-caudalanteriorcingulate;Right-Caudate;344;0.273250
79;81;rh.superiorfrontal_40;rh.superiorfrontal_3;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;217;0.175439
1006;1010;lh.insula_3;Left-Putamen;75;78;ctx-lh-insula;Left-Putamen;382;0.419583
1006;1014;lh.insula_3;Left-Amygdala;75;82;ctx-lh-insula;Left-Amygdala;221;0.137615
126;504;rh.caudalmiddlefrontal_5;Right-Putamen;9;37;ctx-rh-caudalmiddlefrontal;Right-Putamen;250;0.173665
996;1010;lh.insula_8;Left-Putamen;75;78;ctx-lh-insula;Left-Putamen;337;0.172414
369;397;rh.lateraloccipital_5;rh.fusiform_15;23;25;ctx-rh-lateraloccipital;ctx-rh-fusiform;209;0.127119
369;396;rh.lateraloccipital_5;rh.fusiform_17;23;25;ctx-rh-lateraloccipital;ctx-rh-fusiform;269;0.180180
369;390;rh.lateraloccipital_5;rh.fusiform_2;23;25;ctx-rh-lateraloccipital;ctx-rh-fusiform;260;0.205012
651;767;lh.precentral_21;lh.superiorparietal_24;51;59;ctx-lh-precentral;ctx-lh-superiorparietal;220;0.189076
651;1011;lh.precentral_21;Left-Pallidum;51;79;ctx-lh-precentral;Left-Pallidum;266;0.126778
651;1010;lh.precentral_21;Left-Putamen;51;78;ctx-lh-precentral;Left-Putamen;393;0.578285
651;771;lh.precentral_21;lh.superiorparietal_13;51;59;ctx-lh-precentral;ctx-lh-superiorparietal;210;0.181728
651;662;lh.precentral_21;lh.precentral_25;51;51;ctx-lh-precentral;ctx-lh-precentral;351;0.478088
651;686;lh.precentral_21;lh.paracentral_5;51;52;ctx-lh-precentral;ctx-lh-paracentral;236;0.269987
651;685;lh.precentral_21;lh.paracentral_6;51;52;ctx-lh-precentral;ctx-lh-paracentral;211;0.186916
651;1008;lh.precentral_21;Left-Thalamus-Proper;51;76;ctx-lh-precentral;Left-Thalamus-Proper;308;0.255118
651;731;lh.precentral_21;lh.postcentral_31;51;57;ctx-lh-precentral;ctx-lh-postcentral;244;0.131945
651;1009;lh.precentral_21;Left-Caudate;51;77;ctx-lh-precentral;Left-Caudate;365;0.302465
651;654;lh.precentral_21;lh.precentral_16;51;51;ctx-lh-precentral;ctx-lh-precentral;292;0.271135
651;661;lh.precentral_21;lh.precentral_6;51;51;ctx-lh-precentral;ctx-lh-precentral;365;0.451671
651;687;lh.precentral_21;lh.paracentral_11;51;52;ctx-lh-precentral;ctx-lh-paracentral;251;0.278409
651;703;lh.precentral_21;lh.posteriorcingulate_6;51;55;ctx-lh-precentral;ctx-lh-posteriorcingulate;255;0.172414
176;258;rh.paracentral_10;rh.superiorparietal_10;11;18;ctx-rh-paracentral;ctx-rh-superiorparietal;220;0.170240
629;634;lh.caudalmiddlefrontal_9;lh.caudalmiddlefrontal_3;50;50;ctx-lh-caudalmiddlefrontal;ctx-lh-caudalmiddlefrontal;238;0.235795
629;1010;lh.caudalmiddlefrontal_9;Left-Putamen;50;78;ctx-lh-caudalmiddlefrontal;Left-Putamen;301;0.168269
629;632;lh.caudalmiddlefrontal_9;lh.caudalmiddlefrontal_13;50;50;ctx-lh-caudalmiddlefrontal;ctx-lh-caudalmiddlefrontal;330;0.392466
629;631;lh.caudalmiddlefrontal_9;lh.caudalmiddlefrontal_1;50;50;ctx-lh-caudalmiddlefrontal;ctx-lh-caudalmiddlefrontal;308;0.341058
629;1009;lh.caudalmiddlefrontal_9;Left-Caudate;50;77;ctx-lh-caudalmiddlefrontal;Left-Caudate;322;0.263441
498;499;rh.insula_3;rh.insula_2;34;34;ctx-rh-insula;ctx-rh-insula;213;0.107527
498;507;rh.insula_3;Right-Hippocampus;34;40;ctx-rh-insula;Right-Hippocampus;362;0.383695
498;508;rh.insula_3;Right-Amygdala;34;41;ctx-rh-insula;Right-Amygdala;363;0.330578
947;950;lh.middletemporal_14;lh.middletemporal_9;71;71;ctx-lh-middletemporal;ctx-lh-middletemporal;273;0.190476
256;275;rh.superiorparietal_24;rh.superiorparietal_14;18;18;ctx-rh-superiorparietal;ctx-rh-superiorparietal;225;0.161290
256;327;rh.superiorparietal_24;rh.precuneus_4;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;270;0.343922
256;326;rh.superiorparietal_24;rh.precuneus_20;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;254;0.249502
256;270;rh.superiorparietal_24;rh.superiorparietal_9;18;18;ctx-rh-superiorparietal;ctx-rh-superiorparietal;209;0.116959
256;269;rh.superiorparietal_24;rh.superiorparietal_22;18;18;ctx-rh-superiorparietal;ctx-rh-superiorparietal;266;0.143373
33;503;rh.medialorbitofrontal_6;Right-Caudate;4;36;ctx-rh-medialorbitofrontal;Right-Caudate;211;0.173913
920;1014;lh.temporalpole_2;Left-Amygdala;69;82;ctx-lh-temporalpole;Left-Amygdala;264;0.195685
660;1010;lh.precentral_5;Left-Putamen;51;78;ctx-lh-precentral;Left-Putamen;254;0.172249
7;504;rh.lateralorbitofrontal_4;Right-Putamen;1;37;ctx-rh-lateralorbitofrontal;Right-Putamen;384;0.486035
99;102;rh.superiorfrontal_24;rh.superiorfrontal_5;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;244;0.270391
99;110;rh.superiorfrontal_24;rh.superiorfrontal_33;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;226;0.158105
99;104;rh.superiorfrontal_24;rh.superiorfrontal_21;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;320;0.328468
99;103;rh.superiorfrontal_24;rh.superiorfrontal_22;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;344;0.384025
99;111;rh.superiorfrontal_24;rh.superiorfrontal_28;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;268;0.273125
566;1004;lh.rostralmiddlefrontal_4;lh.insula_4;48;75;ctx-lh-rostralmiddlefrontal;ctx-lh-insula;254;0.161290
566;1010;lh.rostralmiddlefrontal_4;Left-Putamen;48;78;ctx-lh-rostralmiddlefrontal;Left-Putamen;283;0.197161
566;629;lh.rostralmiddlefrontal_4;lh.caudalmiddlefrontal_9;48;50;ctx-lh-rostralmiddlefrontal;ctx-lh-caudalmiddlefrontal;236;0.219943
566;602;lh.rostralmiddlefrontal_4;lh.superiorfrontal_29;48;49;ctx-lh-rostralmiddlefrontal;ctx-lh-superiorfrontal;246;0.200216
566;573;lh.rostralmiddlefrontal_4;lh.rostralmiddlefrontal_23;48;48;ctx-lh-rostralmiddlefrontal;ctx-lh-rostralmiddlefrontal;246;0.160154
566;567;lh.rostralmiddlefrontal_4;lh.rostralmiddlefrontal_26;48;48;ctx-lh-rostralmiddlefrontal;ctx-lh-rostralmiddlefrontal;245;0.150376
566;1009;lh.rostralmiddlefrontal_4;Left-Caudate;48;77;ctx-lh-rostralmiddlefrontal;Left-Caudate;310;0.251559
566;603;lh.rostralmiddlefrontal_4;lh.superiorfrontal_44;48;49;ctx-lh-rostralmiddlefrontal;ctx-lh-superiorfrontal;228;0.257882
72;81;rh.rostralmiddlefrontal_11;rh.superiorfrontal_3;7;8;ctx-rh-rostralmiddlefrontal;ctx-rh-superiorfrontal;274;0.250906
500;508;rh.insula_12;Right-Amygdala;34;41;ctx-rh-insula;Right-Amygdala;357;0.514613
500;504;rh.insula_12;Right-Putamen;34;37;ctx-rh-insula;Right-Putamen;393;0.482573
255;504;rh.superiorparietal_13;Right-Putamen;18;37;ctx-rh-superiorparietal;Right-Putamen;348;0.285382
255;327;rh.superiorparietal_13;rh.precuneus_4;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;223;0.246063
255;486;rh.superiorparietal_13;rh.insula_16;18;34;ctx-rh-superiorparietal;ctx-rh-insula;232;0.164534
533;580;lh.medialorbitofrontal_4;lh.rostralmiddlefrontal_3;45;48;ctx-lh-medialorbitofrontal;ctx-lh-rostralmiddlefrontal;235;0.178571
533;584;lh.medialorbitofrontal_4;lh.superiorfrontal_11;45;49;ctx-lh-medialorbitofrontal;ctx-lh-superiorfrontal;285;0.198020
533;1010;lh.medialorbitofrontal_4;Left-Putamen;45;78;ctx-lh-medialorbitofrontal;Left-Putamen;249;0.064935
533;583;lh.medialorbitofrontal_4;lh.rostralmiddlefrontal_1;45;48;ctx-lh-medialorbitofrontal;ctx-lh-rostralmiddlefrontal;298;0.226702
359;396;rh.lateraloccipital_3;rh.fusiform_17;23;25;ctx-rh-lateraloccipital;ctx-rh-fusiform;236;0.129877
359;385;rh.lateraloccipital_3;rh.lingual_6;23;24;ctx-rh-lateraloccipital;ctx-rh-lingual;285;0.213904
359;369;rh.lateraloccipital_3;rh.lateraloccipital_5;23;23;ctx-rh-lateraloccipital;ctx-rh-lateraloccipital;247;0.164835
359;390;rh.lateraloccipital_3;rh.fusiform_2;23;25;ctx-rh-lateraloccipital;ctx-rh-fusiform;325;0.243243
182;504;rh.rostralanteriorcingulate_4;Right-Putamen;12;37;ctx-rh-rostralanteriorcingulate;Right-Putamen;280;0.113413
182;503;rh.rostralanteriorcingulate_4;Right-Caudate;12;36;ctx-rh-rostralanteriorcingulate;Right-Caudate;410;0.806760
182;1009;rh.rostralanteriorcingulate_4;Left-Caudate;12;77;ctx-rh-rostralanteriorcingulate;Left-Caudate;229;0.131579
108;114;rh.superiorfrontal_13;rh.superiorfrontal_6;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;328;0.287600
108;110;rh.superiorfrontal_13;rh.superiorfrontal_33;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;238;0.185295
108;111;rh.superiorfrontal_13;rh.superiorfrontal_28;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;212;0.176991
1001;1010;lh.insula_11;Left-Putamen;75;78;ctx-lh-insula;Left-Putamen;284;0.176215
1001;1014;lh.insula_11;Left-Amygdala;75;82;ctx-lh-insula;Left-Amygdala;355;0.350140
1014;1014;Left-Amygdala;Left-Amygdala;82;82;Left-Amygdala;Left-Amygdala;260;0.152093
815;816;lh.inferiorparietal_1;lh.inferiorparietal_20;60;60;ctx-lh-inferiorparietal;ctx-lh-inferiorparietal;217;0.157480
632;1011;lh.caudalmiddlefrontal_13;Left-Pallidum;50;79;ctx-lh-caudalmiddlefrontal;Left-Pallidum;244;0.096161
632;697;lh.caudalmiddlefrontal_13;lh.caudalanteriorcingulate_3;50;54;ctx-lh-caudalmiddlefrontal;ctx-lh-caudalanteriorcingulate;266;0.158629
632;695;lh.caudalmiddlefrontal_13;lh.caudalanteriorcingulate_1;50;54;ctx-lh-caudalmiddlefrontal;ctx-lh-caudalanteriorcingulate;237;0.128205
632;1010;lh.caudalmiddlefrontal_13;Left-Putamen;50;78;ctx-lh-caudalmiddlefrontal;Left-Putamen;413;1.487112
632;1003;lh.caudalmiddlefrontal_13;lh.insula_15;50;75;ctx-lh-caudalmiddlefrontal;ctx-lh-insula;230;0.231965
632;637;lh.caudalmiddlefrontal_13;lh.caudalmiddlefrontal_4;50;50;ctx-lh-caudalmiddlefrontal;ctx-lh-caudalmiddlefrontal;336;0.606313
632;1009;lh.caudalmiddlefrontal_13;Left-Caudate;50;77;ctx-lh-caudalmiddlefrontal;Left-Caudate;405;0.946300
991;1010;lh.insula_5;Left-Putamen;75;78;ctx-lh-insula;Left-Putamen;382;0.194150
991;1008;lh.insula_5;Left-Thalamus-Proper;75;76;ctx-lh-insula;Left-Thalamus-Proper;316;0.219721
360;390;rh.lateraloccipital_17;rh.fusiform_2;23;25;ctx-rh-lateraloccipital;ctx-rh-fusiform;217;0.177165
692;1010;lh.rostralanteriorcingulate_5;Left-Putamen;53;78;ctx-lh-rostralanteriorcingulate;Left-Putamen;293;0.186480
692;1009;lh.rostralanteriorcingulate_5;Left-Caudate;53;77;ctx-lh-rostralanteriorcingulate;Left-Caudate;323;0.202020
610;616;lh.superiorfrontal_37;lh.superiorfrontal_34;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;267;0.255591
514;1010;lh.lateralorbitofrontal_2;Left-Putamen;42;78;ctx-lh-lateralorbitofrontal;Left-Putamen;395;0.568609
513;1010;lh.lateralorbitofrontal_13;Left-Putamen;42;78;ctx-lh-lateralorbitofrontal;Left-Putamen;362;0.376731
513;1012;lh.lateralorbitofrontal_13;Left-Accumbens-area;42;80;ctx-lh-lateralorbitofrontal;Left-Accumbens-area;216;0.094342
513;1009;lh.lateralorbitofrontal_13;Left-Caudate;42;77;ctx-lh-lateralorbitofrontal;Left-Caudate;287;0.213311
50;504;rh.parsopercularis_6;Right-Putamen;6;37;ctx-rh-parsopercularis;Right-Putamen;324;0.280321
50;503;rh.parsopercularis_6;Right-Caudate;6;36;ctx-rh-parsopercularis;Right-Caudate;315;0.182648
50;94;rh.parsopercularis_6;rh.superiorfrontal_11;6;8;ctx-rh-parsopercularis;ctx-rh-superiorfrontal;222;0.184258
510;1010;lh.lateralorbitofrontal_4;Left-Putamen;42;78;ctx-lh-lateralorbitofrontal;Left-Putamen;248;0.160645
274;316;rh.superiorparietal_2;rh.precuneus_16;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;239;0.183486
549;553;lh.parsopercularis_7;lh.parsopercularis_4;47;47;ctx-lh-parsopercularis;ctx-lh-parsopercularis;233;0.150376
645;684;lh.precentral_17;lh.paracentral_4;51;52;ctx-lh-precentral;ctx-lh-paracentral;302;0.213778
709;770;lh.isthmuscingulate_7;lh.superiorparietal_25;56;59;ctx-lh-isthmuscingulate;ctx-lh-superiorparietal;216;0.164634
128;504;rh.caudalmiddlefrontal_10;Right-Putamen;9;37;ctx-rh-caudalmiddlefrontal;Right-Putamen;372;0.348102
128;131;rh.caudalmiddlefrontal_10;rh.caudalmiddlefrontal_6;9;9;ctx-rh-caudalmiddlefrontal;ctx-rh-caudalmiddlefrontal;357;0.440141
128;494;rh.caudalmiddlefrontal_10;rh.insula_10;9;34;ctx-rh-caudalmiddlefrontal;ctx-rh-insula;213;0.161290
128;503;rh.caudalmiddlefrontal_10;Right-Caudate;9;36;ctx-rh-caudalmiddlefrontal;Right-Caudate;307;0.173130
1005;1010;lh.insula_7;Left-Putamen;75;78;ctx-lh-insula;Left-Putamen;388;0.336140
28;504;rh.medialorbitofrontal_10;Right-Putamen;4;37;ctx-rh-medialorbitofrontal;Right-Putamen;380;0.382894
28;78;rh.medialorbitofrontal_10;rh.rostralmiddlefrontal_6;4;7;ctx-rh-medialorbitofrontal;ctx-rh-rostralmiddlefrontal;310;0.242180
28;73;rh.medialorbitofrontal_10;rh.rostralmiddlefrontal_3;4;7;ctx-rh-medialorbitofrontal;ctx-rh-rostralmiddlefrontal;274;0.235609
28;77;rh.medialorbitofrontal_10;rh.rostralmiddlefrontal_1;4;7;ctx-rh-medialorbitofrontal;ctx-rh-rostralmiddlefrontal;315;0.310077
28;503;rh.medialorbitofrontal_10;Right-Caudate;4;36;ctx-rh-medialorbitofrontal;Right-Caudate;317;0.197044
589;601;lh.superiorfrontal_10;lh.superiorfrontal_21;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;232;0.158671
589;592;lh.superiorfrontal_10;lh.superiorfrontal_24;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;239;0.164835
589;590;lh.superiorfrontal_10;lh.superiorfrontal_35;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;213;0.180000
589;594;lh.superiorfrontal_10;lh.superiorfrontal_23;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;270;0.181818
192;504;rh.posteriorcingulate_7;Right-Putamen;14;37;ctx-rh-posteriorcingulate;Right-Putamen;325;0.147929
192;505;rh.posteriorcingulate_7;Right-Pallidum;14;38;ctx-rh-posteriorcingulate;Right-Pallidum;227;0.063492
