id node1;id node2;name node1;name node2;parent id node1;parent id node2;parent name node1;parent name node2;edge confidence;edge weight(med nofperflm)
386;388;rh.lingual_15;rh.lingual_5;24;24;ctx-rh-lingual;ctx-rh-lingual;366;0.811049
796;850;lh.inferiorparietal_16;lh.pericalcarine_5;60;63;ctx-lh-inferiorparietal;ctx-lh-pericalcarine;342;1.512780
796;798;lh.inferiorparietal_16;lh.inferiorparietal_6;60;60;ctx-lh-inferiorparietal;ctx-lh-inferiorparietal;404;1.460318
796;805;lh.inferiorparietal_16;lh.inferiorparietal_2;60;60;ctx-lh-inferiorparietal;ctx-lh-inferiorparietal;347;1.950229
796;888;lh.inferiorparietal_16;lh.lingual_2;60;65;ctx-lh-inferiorparietal;ctx-lh-lingual;339;1.629302
796;860;lh.inferiorparietal_16;lh.lateraloccipital_11;60;64;ctx-lh-inferiorparietal;ctx-lh-lateraloccipital;303;0.828767
796;808;lh.inferiorparietal_16;lh.inferiorparietal_21;60;60;ctx-lh-inferiorparietal;ctx-lh-inferiorparietal;292;0.929462
796;859;lh.inferiorparietal_16;lh.lateraloccipital_7;60;64;ctx-lh-inferiorparietal;ctx-lh-lateraloccipital;361;0.919478
796;876;lh.inferiorparietal_16;lh.lingual_14;60;65;ctx-lh-inferiorparietal;ctx-lh-lingual;316;0.840678
796;895;lh.inferiorparietal_16;lh.fusiform_17;60;66;ctx-lh-inferiorparietal;ctx-lh-fusiform;358;2.125677
796;894;lh.inferiorparietal_16;lh.fusiform_7;60;66;ctx-lh-inferiorparietal;ctx-lh-fusiform;258;0.915252
796;801;lh.inferiorparietal_16;lh.inferiorparietal_15;60;60;ctx-lh-inferiorparietal;ctx-lh-inferiorparietal;413;1.155309
796;852;lh.inferiorparietal_16;lh.pericalcarine_6;60;63;ctx-lh-inferiorparietal;ctx-lh-pericalcarine;439;6.789278
796;806;lh.inferiorparietal_16;lh.inferiorparietal_18;60;60;ctx-lh-inferiorparietal;ctx-lh-inferiorparietal;441;5.427155
796;869;lh.inferiorparietal_16;lh.lateraloccipital_21;60;64;ctx-lh-inferiorparietal;ctx-lh-lateraloccipital;289;2.600849
796;841;lh.inferiorparietal_16;lh.cuneus_1;60;62;ctx-lh-inferiorparietal;ctx-lh-cuneus;358;2.403041
796;867;lh.inferiorparietal_16;lh.lateraloccipital_18;60;64;ctx-lh-inferiorparietal;ctx-lh-lateraloccipital;429;1.902878
796;837;lh.inferiorparietal_16;lh.precuneus_15;60;61;ctx-lh-inferiorparietal;ctx-lh-precuneus;434;5.233686
796;797;lh.inferiorparietal_16;lh.inferiorparietal_19;60;60;ctx-lh-inferiorparietal;ctx-lh-inferiorparietal;328;0.961570
796;866;lh.inferiorparietal_16;lh.lateraloccipital_3;60;64;ctx-lh-inferiorparietal;ctx-lh-lateraloccipital;421;3.156313
796;875;lh.inferiorparietal_16;lh.lateraloccipital_8;60;64;ctx-lh-inferiorparietal;ctx-lh-lateraloccipital;263;0.773969
796;838;lh.inferiorparietal_16;lh.precuneus_18;60;61;ctx-lh-inferiorparietal;ctx-lh-precuneus;371;2.044687
796;870;lh.inferiorparietal_16;lh.lateraloccipital_23;60;64;ctx-lh-inferiorparietal;ctx-lh-lateraloccipital;264;1.466467
796;804;lh.inferiorparietal_16;lh.inferiorparietal_5;60;60;ctx-lh-inferiorparietal;ctx-lh-inferiorparietal;295;1.242476
796;848;lh.inferiorparietal_16;lh.pericalcarine_4;60;63;ctx-lh-inferiorparietal;ctx-lh-pericalcarine;258;0.870953
796;800;lh.inferiorparietal_16;lh.inferiorparietal_10;60;60;ctx-lh-inferiorparietal;ctx-lh-inferiorparietal;317;0.991784
796;799;lh.inferiorparietal_16;lh.inferiorparietal_9;60;60;ctx-lh-inferiorparietal;ctx-lh-inferiorparietal;352;1.205428
796;816;lh.inferiorparietal_16;lh.inferiorparietal_20;60;60;ctx-lh-inferiorparietal;ctx-lh-inferiorparietal;321;1.493250
796;832;lh.inferiorparietal_16;lh.precuneus_6;60;61;ctx-lh-inferiorparietal;ctx-lh-precuneus;331;1.956956
796;807;lh.inferiorparietal_16;lh.inferiorparietal_17;60;60;ctx-lh-inferiorparietal;ctx-lh-inferiorparietal;299;1.193041
445;445;rh.middletemporal_9;rh.middletemporal_9;30;30;ctx-rh-middletemporal;ctx-rh-middletemporal;308;0.845053
445;452;rh.middletemporal_9;rh.bankssts_3;30;31;ctx-rh-middletemporal;ctx-rh-bankssts;273;0.820155
445;449;rh.middletemporal_9;rh.middletemporal_19;30;30;ctx-rh-middletemporal;ctx-rh-middletemporal;360;1.625650
200;202;rh.isthmuscingulate_1;rh.isthmuscingulate_4;15;15;ctx-rh-isthmuscingulate;ctx-rh-isthmuscingulate;258;1.147329
200;502;rh.isthmuscingulate_1;Right-Thalamus-Proper;15;35;ctx-rh-isthmuscingulate;Right-Thalamus-Proper;373;2.136784
200;507;rh.isthmuscingulate_1;Right-Hippocampus;15;40;ctx-rh-isthmuscingulate;Right-Hippocampus;366;2.520858
200;503;rh.isthmuscingulate_1;Right-Caudate;15;36;ctx-rh-isthmuscingulate;Right-Caudate;360;4.844385
200;203;rh.isthmuscingulate_1;rh.isthmuscingulate_5;15;15;ctx-rh-isthmuscingulate;ctx-rh-isthmuscingulate;320;1.445519
200;255;rh.isthmuscingulate_1;rh.superiorparietal_13;15;18;ctx-rh-isthmuscingulate;ctx-rh-superiorparietal;256;1.038178
366;389;rh.lateraloccipital_19;rh.fusiform_9;23;25;ctx-rh-lateraloccipital;ctx-rh-fusiform;395;1.815373
366;369;rh.lateraloccipital_19;rh.lateraloccipital_5;23;23;ctx-rh-lateraloccipital;ctx-rh-lateraloccipital;260;1.037348
366;390;rh.lateraloccipital_19;rh.fusiform_2;23;25;ctx-rh-lateraloccipital;ctx-rh-fusiform;384;2.223408
366;367;rh.lateraloccipital_19;rh.lateraloccipital_6;23;23;ctx-rh-lateraloccipital;ctx-rh-lateraloccipital;295;1.027104
844;849;lh.cuneus_3;lh.pericalcarine_2;62;63;ctx-lh-cuneus;ctx-lh-pericalcarine;329;0.746913
844;857;lh.cuneus_3;lh.lateraloccipital_2;62;64;ctx-lh-cuneus;ctx-lh-lateraloccipital;247;1.039236
844;854;lh.cuneus_3;lh.lateraloccipital_20;62;64;ctx-lh-cuneus;ctx-lh-lateraloccipital;334;1.021971
844;848;lh.cuneus_3;lh.pericalcarine_4;62;63;ctx-lh-cuneus;ctx-lh-pericalcarine;318;0.900993
844;858;lh.cuneus_3;lh.lateraloccipital_4;62;64;ctx-lh-cuneus;ctx-lh-lateraloccipital;272;1.071486
525;546;lh.parsorbitalis_3;lh.parstriangularis_2;43;46;ctx-lh-parsorbitalis;ctx-lh-parstriangularis;295;0.757927
525;580;lh.parsorbitalis_3;lh.rostralmiddlefrontal_3;43;48;ctx-lh-parsorbitalis;ctx-lh-rostralmiddlefrontal;349;1.475181
525;578;lh.parsorbitalis_3;lh.rostralmiddlefrontal_7;43;48;ctx-lh-parsorbitalis;ctx-lh-rostralmiddlefrontal;361;2.489361
525;545;lh.parsorbitalis_3;lh.parstriangularis_6;43;46;ctx-lh-parsorbitalis;ctx-lh-parstriangularis;405;2.618926
525;542;lh.parsorbitalis_3;lh.parstriangularis_4;43;46;ctx-lh-parsorbitalis;ctx-lh-parstriangularis;359;1.153846
525;577;lh.parsorbitalis_3;lh.rostralmiddlefrontal_20;43;48;ctx-lh-parsorbitalis;ctx-lh-rostralmiddlefrontal;279;0.980278
525;541;lh.parsorbitalis_3;lh.parstriangularis_3;43;46;ctx-lh-parsorbitalis;ctx-lh-parstriangularis;351;1.490141
525;576;lh.parsorbitalis_3;lh.rostralmiddlefrontal_8;43;48;ctx-lh-parsorbitalis;ctx-lh-rostralmiddlefrontal;375;1.291173
525;581;lh.parsorbitalis_3;lh.rostralmiddlefrontal_2;43;48;ctx-lh-parsorbitalis;ctx-lh-rostralmiddlefrontal;350;1.933160
525;568;lh.parsorbitalis_3;lh.rostralmiddlefrontal_18;43;48;ctx-lh-parsorbitalis;ctx-lh-rostralmiddlefrontal;272;0.886749
787;831;lh.superiorparietal_5;lh.precuneus_22;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;275;0.914867
787;838;lh.superiorparietal_5;lh.precuneus_18;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;331;1.134228
787;832;lh.superiorparietal_5;lh.precuneus_6;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;311;1.477882
27;504;rh.medialorbitofrontal_3;Right-Putamen;4;37;ctx-rh-medialorbitofrontal;Right-Putamen;290;1.042618
27;78;rh.medialorbitofrontal_3;rh.rostralmiddlefrontal_6;4;7;ctx-rh-medialorbitofrontal;ctx-rh-rostralmiddlefrontal;277;1.073384
27;77;rh.medialorbitofrontal_3;rh.rostralmiddlefrontal_1;4;7;ctx-rh-medialorbitofrontal;ctx-rh-rostralmiddlefrontal;414;4.180986
27;76;rh.medialorbitofrontal_3;rh.rostralmiddlefrontal_26;4;7;ctx-rh-medialorbitofrontal;ctx-rh-rostralmiddlefrontal;376;3.756178
161;504;rh.precentral_14;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;349;1.423287
161;178;rh.precentral_14;rh.paracentral_7;10;11;ctx-rh-precentral;ctx-rh-paracentral;319;1.707317
272;316;rh.superiorparietal_26;rh.precuneus_16;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;343;2.055167
272;325;rh.superiorparietal_26;rh.precuneus_8;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;296;1.575489
272;321;rh.superiorparietal_26;rh.precuneus_7;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;368;1.444779
272;326;rh.superiorparietal_26;rh.precuneus_20;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;298;1.770106
775;820;lh.superiorparietal_12;lh.precuneus_10;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;277;1.483198
582;1010;lh.rostralmiddlefrontal_25;Left-Putamen;48;78;ctx-lh-rostralmiddlefrontal;Left-Putamen;365;1.828064
582;585;lh.rostralmiddlefrontal_25;lh.superiorfrontal_32;48;49;ctx-lh-rostralmiddlefrontal;ctx-lh-superiorfrontal;248;0.853597
919;1013;lh.entorhinal_3;Left-Hippocampus;68;81;ctx-lh-entorhinal;Left-Hippocampus;372;1.569483
919;1014;lh.entorhinal_3;Left-Amygdala;68;82;ctx-lh-entorhinal;Left-Amygdala;403;2.980918
919;1000;lh.entorhinal_3;lh.insula_13;68;75;ctx-lh-entorhinal;ctx-lh-insula;320;1.662138
746;751;lh.supramarginal_7;lh.supramarginal_3;58;58;ctx-lh-supramarginal;ctx-lh-supramarginal;312;0.894466
746;1009;lh.supramarginal_7;Left-Caudate;58;77;ctx-lh-supramarginal;Left-Caudate;275;0.819901
746;992;lh.supramarginal_7;lh.insula_2;58;75;ctx-lh-supramarginal;ctx-lh-insula;408;1.340521
746;749;lh.supramarginal_7;lh.supramarginal_13;58;58;ctx-lh-supramarginal;ctx-lh-supramarginal;318;0.927095
746;756;lh.supramarginal_7;lh.supramarginal_4;58;58;ctx-lh-supramarginal;ctx-lh-supramarginal;292;1.098508
746;755;lh.supramarginal_7;lh.supramarginal_17;58;58;ctx-lh-supramarginal;ctx-lh-supramarginal;419;2.835645
746;747;lh.supramarginal_7;lh.supramarginal_5;58;58;ctx-lh-supramarginal;ctx-lh-supramarginal;354;1.088934
534;537;lh.medialorbitofrontal_5;lh.medialorbitofrontal_9;45;45;ctx-lh-medialorbitofrontal;ctx-lh-medialorbitofrontal;279;0.774379
534;580;lh.medialorbitofrontal_5;lh.rostralmiddlefrontal_3;45;48;ctx-lh-medialorbitofrontal;ctx-lh-rostralmiddlefrontal;402;4.811889
534;582;lh.medialorbitofrontal_5;lh.rostralmiddlefrontal_25;45;48;ctx-lh-medialorbitofrontal;ctx-lh-rostralmiddlefrontal;394;4.368384
534;578;lh.medialorbitofrontal_5;lh.rostralmiddlefrontal_7;45;48;ctx-lh-medialorbitofrontal;ctx-lh-rostralmiddlefrontal;367;1.943408
534;1010;lh.medialorbitofrontal_5;Left-Putamen;45;78;ctx-lh-medialorbitofrontal;Left-Putamen;428;14.403427
534;585;lh.medialorbitofrontal_5;lh.superiorfrontal_32;45;49;ctx-lh-medialorbitofrontal;ctx-lh-superiorfrontal;375;1.110255
534;545;lh.medialorbitofrontal_5;lh.parstriangularis_6;45;46;ctx-lh-medialorbitofrontal;ctx-lh-parstriangularis;360;1.331185
534;538;lh.medialorbitofrontal_5;lh.medialorbitofrontal_7;45;45;ctx-lh-medialorbitofrontal;ctx-lh-medialorbitofrontal;373;0.851789
534;690;lh.medialorbitofrontal_5;lh.rostralanteriorcingulate_3;45;53;ctx-lh-medialorbitofrontal;ctx-lh-rostralanteriorcingulate;349;0.819971
534;536;lh.medialorbitofrontal_5;lh.medialorbitofrontal_10;45;45;ctx-lh-medialorbitofrontal;ctx-lh-medialorbitofrontal;307;0.964912
534;1009;lh.medialorbitofrontal_5;Left-Caudate;45;77;ctx-lh-medialorbitofrontal;Left-Caudate;437;6.599378
534;583;lh.medialorbitofrontal_5;lh.rostralmiddlefrontal_1;45;48;ctx-lh-medialorbitofrontal;ctx-lh-rostralmiddlefrontal;402;4.254839
744;746;lh.postcentral_7;lh.supramarginal_7;57;58;ctx-lh-postcentral;ctx-lh-supramarginal;451;3.065383
744;744;lh.postcentral_7;lh.postcentral_7;57;57;ctx-lh-postcentral;ctx-lh-postcentral;364;0.756943
744;751;lh.postcentral_7;lh.supramarginal_3;57;58;ctx-lh-postcentral;ctx-lh-supramarginal;325;0.865905
744;992;lh.postcentral_7;lh.insula_2;57;75;ctx-lh-postcentral;ctx-lh-insula;403;1.043353
744;756;lh.postcentral_7;lh.supramarginal_4;57;58;ctx-lh-postcentral;ctx-lh-supramarginal;281;0.748705
744;747;lh.postcentral_7;lh.supramarginal_5;57;58;ctx-lh-postcentral;ctx-lh-supramarginal;347;2.055230
744;996;lh.postcentral_7;lh.insula_8;57;75;ctx-lh-postcentral;ctx-lh-insula;395;0.844884
744;750;lh.postcentral_7;lh.supramarginal_2;57;58;ctx-lh-postcentral;ctx-lh-supramarginal;349;1.114903
744;755;lh.postcentral_7;lh.supramarginal_17;57;58;ctx-lh-postcentral;ctx-lh-supramarginal;409;4.454547
744;757;lh.postcentral_7;lh.supramarginal_16;57;58;ctx-lh-postcentral;ctx-lh-supramarginal;296;1.042912
744;997;lh.postcentral_7;lh.insula_14;57;75;ctx-lh-postcentral;ctx-lh-insula;378;0.907441
744;745;lh.postcentral_7;lh.supramarginal_1;57;58;ctx-lh-postcentral;ctx-lh-supramarginal;427;1.542156
20;35;rh.parsorbitalis_2;rh.parstriangularis_8;2;5;ctx-rh-parsorbitalis;ctx-rh-parstriangularis;280;0.906917
20;73;rh.parsorbitalis_2;rh.rostralmiddlefrontal_3;2;7;ctx-rh-parsorbitalis;ctx-rh-rostralmiddlefrontal;326;1.919235
20;69;rh.parsorbitalis_2;rh.rostralmiddlefrontal_12;2;7;ctx-rh-parsorbitalis;ctx-rh-rostralmiddlefrontal;278;1.345244
20;21;rh.parsorbitalis_2;rh.parsorbitalis_3;2;2;ctx-rh-parsorbitalis;ctx-rh-parsorbitalis;365;1.455644
20;74;rh.parsorbitalis_2;rh.rostralmiddlefrontal_5;2;7;ctx-rh-parsorbitalis;ctx-rh-rostralmiddlefrontal;301;1.537657
888;892;lh.lingual_2;lh.lingual_7;65;65;ctx-lh-lingual;ctx-lh-lingual;467;3.221254
888;1013;lh.lingual_2;Left-Hippocampus;65;81;ctx-lh-lingual;Left-Hippocampus;401;0.958577
888;901;lh.lingual_2;lh.fusiform_11;65;66;ctx-lh-lingual;ctx-lh-fusiform;364;1.266898
888;889;lh.lingual_2;lh.lingual_15;65;65;ctx-lh-lingual;ctx-lh-lingual;409;0.953724
888;893;lh.lingual_2;lh.fusiform_12;65;66;ctx-lh-lingual;ctx-lh-fusiform;344;0.828710
888;895;lh.lingual_2;lh.fusiform_17;65;66;ctx-lh-lingual;ctx-lh-fusiform;419;2.088322
888;894;lh.lingual_2;lh.fusiform_7;65;66;ctx-lh-lingual;ctx-lh-fusiform;388;1.033469
633;662;lh.caudalmiddlefrontal_5;lh.precentral_25;50;51;ctx-lh-caudalmiddlefrontal;ctx-lh-precentral;400;1.929934
633;1003;lh.caudalmiddlefrontal_5;lh.insula_15;50;75;ctx-lh-caudalmiddlefrontal;ctx-lh-insula;329;2.259730
633;637;lh.caudalmiddlefrontal_5;lh.caudalmiddlefrontal_4;50;50;ctx-lh-caudalmiddlefrontal;ctx-lh-caudalmiddlefrontal;430;9.979628
633;1008;lh.caudalmiddlefrontal_5;Left-Thalamus-Proper;50;76;ctx-lh-caudalmiddlefrontal;Left-Thalamus-Proper;372;0.737884
633;731;lh.caudalmiddlefrontal_5;lh.postcentral_31;50;57;ctx-lh-caudalmiddlefrontal;ctx-lh-postcentral;250;1.414458
633;657;lh.caudalmiddlefrontal_5;lh.precentral_4;50;51;ctx-lh-caudalmiddlefrontal;ctx-lh-precentral;347;1.803947
633;641;lh.caudalmiddlefrontal_5;lh.caudalmiddlefrontal_10;50;50;ctx-lh-caudalmiddlefrontal;ctx-lh-caudalmiddlefrontal;453;14.041364
633;640;lh.caudalmiddlefrontal_5;lh.caudalmiddlefrontal_2;50;50;ctx-lh-caudalmiddlefrontal;ctx-lh-caudalmiddlefrontal;387;3.002933
633;661;lh.caudalmiddlefrontal_5;lh.precentral_6;50;51;ctx-lh-caudalmiddlefrontal;ctx-lh-precentral;451;13.636529
633;997;lh.caudalmiddlefrontal_5;lh.insula_14;50;75;ctx-lh-caudalmiddlefrontal;ctx-lh-insula;382;4.340482
633;697;lh.caudalmiddlefrontal_5;lh.caudalanteriorcingulate_3;50;54;ctx-lh-caudalmiddlefrontal;ctx-lh-caudalanteriorcingulate;274;1.358154
633;1010;lh.caudalmiddlefrontal_5;Left-Putamen;50;78;ctx-lh-caudalmiddlefrontal;Left-Putamen;469;16.242913
633;639;lh.caudalmiddlefrontal_5;lh.caudalmiddlefrontal_7;50;50;ctx-lh-caudalmiddlefrontal;ctx-lh-caudalmiddlefrontal;244;0.900562
633;636;lh.caudalmiddlefrontal_5;lh.caudalmiddlefrontal_11;50;50;ctx-lh-caudalmiddlefrontal;ctx-lh-caudalmiddlefrontal;234;0.879342
633;651;lh.caudalmiddlefrontal_5;lh.precentral_21;50;51;ctx-lh-caudalmiddlefrontal;ctx-lh-precentral;306;1.742080
633;658;lh.caudalmiddlefrontal_5;lh.precentral_13;50;51;ctx-lh-caudalmiddlefrontal;ctx-lh-precentral;263;0.740741
633;1009;lh.caudalmiddlefrontal_5;Left-Caudate;50;77;ctx-lh-caudalmiddlefrontal;Left-Caudate;463;11.862642
633;699;lh.caudalmiddlefrontal_5;lh.posteriorcingulate_4;50;55;ctx-lh-caudalmiddlefrontal;ctx-lh-posteriorcingulate;279;1.618657
1011;1013;Left-Pallidum;Left-Hippocampus;79;81;Left-Pallidum;Left-Hippocampus;466;6.693701
1011;1011;Left-Pallidum;Left-Pallidum;79;79;Left-Pallidum;Left-Pallidum;460;1.648611
1011;1014;Left-Pallidum;Left-Amygdala;79;82;Left-Pallidum;Left-Amygdala;460;3.443114
1011;1012;Left-Pallidum;Left-Accumbens-area;79;80;Left-Pallidum;Left-Accumbens-area;457;6.477842
151;504;rh.precentral_9;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;438;16.701723
151;159;rh.precentral_9;rh.precentral_7;10;10;ctx-rh-precentral;ctx-rh-precentral;346;0.802541
151;488;rh.precentral_9;rh.insula_6;10;34;ctx-rh-precentral;ctx-rh-insula;264;0.910976
151;503;rh.precentral_9;Right-Caudate;10;36;ctx-rh-precentral;Right-Caudate;371;3.119905
151;205;rh.precentral_9;rh.postcentral_24;10;16;ctx-rh-precentral;ctx-rh-postcentral;302;1.738779
151;493;rh.precentral_9;rh.insula_11;10;34;ctx-rh-precentral;ctx-rh-insula;385;4.364146
557;676;lh.parsopercularis_1;lh.precentral_23;47;51;ctx-lh-parsopercularis;ctx-lh-precentral;446;3.933984
718;757;lh.postcentral_14;lh.supramarginal_16;57;58;ctx-lh-postcentral;ctx-lh-supramarginal;248;1.754905
468;477;rh.superiortemporal_24;rh.superiortemporal_8;32;32;ctx-rh-superiortemporal;ctx-rh-superiortemporal;295;0.991626
468;480;rh.superiortemporal_24;rh.superiortemporal_20;32;32;ctx-rh-superiortemporal;ctx-rh-superiortemporal;306;1.147756
468;479;rh.superiortemporal_24;rh.superiortemporal_23;32;32;ctx-rh-superiortemporal;ctx-rh-superiortemporal;340;1.031416
468;476;rh.superiortemporal_24;rh.superiortemporal_18;32;32;ctx-rh-superiortemporal;ctx-rh-superiortemporal;389;1.219580
468;507;rh.superiortemporal_24;Right-Hippocampus;32;40;ctx-rh-superiortemporal;Right-Hippocampus;424;3.300667
700;1008;lh.posteriorcingulate_8;Left-Thalamus-Proper;55;76;ctx-lh-posteriorcingulate;Left-Thalamus-Proper;378;1.221544
700;1010;lh.posteriorcingulate_8;Left-Putamen;55;78;ctx-lh-posteriorcingulate;Left-Putamen;353;0.989120
700;1009;lh.posteriorcingulate_8;Left-Caudate;55;77;ctx-lh-posteriorcingulate;Left-Caudate;472;20.319612
700;706;lh.posteriorcingulate_8;lh.posteriorcingulate_1;55;55;ctx-lh-posteriorcingulate;ctx-lh-posteriorcingulate;384;1.072340
700;702;lh.posteriorcingulate_8;lh.posteriorcingulate_3;55;55;ctx-lh-posteriorcingulate;ctx-lh-posteriorcingulate;265;0.894410
287;291;rh.inferiorparietal_3;rh.inferiorparietal_8;19;19;ctx-rh-inferiorparietal;ctx-rh-inferiorparietal;329;1.108924
287;289;rh.inferiorparietal_3;rh.inferiorparietal_25;19;19;ctx-rh-inferiorparietal;ctx-rh-inferiorparietal;249;1.001656
287;290;rh.inferiorparietal_3;rh.inferiorparietal_12;19;19;ctx-rh-inferiorparietal;ctx-rh-inferiorparietal;308;1.031459
441;445;rh.middletemporal_14;rh.middletemporal_9;30;30;ctx-rh-middletemporal;ctx-rh-middletemporal;378;1.167877
441;450;rh.middletemporal_14;rh.middletemporal_2;30;30;ctx-rh-middletemporal;ctx-rh-middletemporal;264;0.785497
441;452;rh.middletemporal_14;rh.bankssts_3;30;31;ctx-rh-middletemporal;ctx-rh-bankssts;286;0.738300
441;449;rh.middletemporal_14;rh.middletemporal_19;30;30;ctx-rh-middletemporal;ctx-rh-middletemporal;375;1.364809
78;84;rh.rostralmiddlefrontal_6;rh.superiorfrontal_23;7;8;ctx-rh-rostralmiddlefrontal;ctx-rh-superiorfrontal;243;0.747663
78;504;rh.rostralmiddlefrontal_6;Right-Putamen;7;37;ctx-rh-rostralmiddlefrontal;Right-Putamen;392;3.108023
78;81;rh.rostralmiddlefrontal_6;rh.superiorfrontal_3;7;8;ctx-rh-rostralmiddlefrontal;ctx-rh-superiorfrontal;433;12.650989
78;82;rh.rostralmiddlefrontal_6;rh.superiorfrontal_14;7;8;ctx-rh-rostralmiddlefrontal;ctx-rh-superiorfrontal;373;1.711027
78;181;rh.rostralmiddlefrontal_6;rh.rostralanteriorcingulate_1;7;12;ctx-rh-rostralmiddlefrontal;ctx-rh-rostralanteriorcingulate;248;1.210663
78;80;rh.rostralmiddlefrontal_6;rh.superiorfrontal_4;7;8;ctx-rh-rostralmiddlefrontal;ctx-rh-superiorfrontal;348;0.960769
78;87;rh.rostralmiddlefrontal_6;rh.superiorfrontal_19;7;8;ctx-rh-rostralmiddlefrontal;ctx-rh-superiorfrontal;291;1.038245
990;1010;lh.transversetemporal_2;Left-Putamen;74;78;ctx-lh-transversetemporal;Left-Putamen;376;2.225699
990;1013;lh.transversetemporal_2;Left-Hippocampus;74;81;ctx-lh-transversetemporal;Left-Hippocampus;402;2.609043
990;1008;lh.transversetemporal_2;Left-Thalamus-Proper;74;76;ctx-lh-transversetemporal;Left-Thalamus-Proper;448;3.549656
990;994;lh.transversetemporal_2;lh.insula_12;74;75;ctx-lh-transversetemporal;ctx-lh-insula;260;0.881591
990;1011;lh.transversetemporal_2;Left-Pallidum;74;79;ctx-lh-transversetemporal;Left-Pallidum;248;1.184828
413;507;rh.entorhinal_2;Right-Hippocampus;27;40;ctx-rh-entorhinal;Right-Hippocampus;423;6.113166
294;295;rh.inferiorparietal_2;rh.inferiorparietal_17;19;19;ctx-rh-inferiorparietal;ctx-rh-inferiorparietal;321;0.874731
932;944;lh.inferiortemporal_1;lh.middletemporal_1;70;71;ctx-lh-inferiortemporal;ctx-lh-middletemporal;296;1.072878
932;957;lh.inferiortemporal_1;lh.bankssts_2;70;72;ctx-lh-inferiortemporal;ctx-lh-bankssts;265;1.629845
932;934;lh.inferiortemporal_1;lh.inferiortemporal_3;70;70;ctx-lh-inferiortemporal;ctx-lh-inferiortemporal;304;1.489055
932;950;lh.inferiortemporal_1;lh.middletemporal_9;70;71;ctx-lh-inferiortemporal;ctx-lh-middletemporal;293;0.984848
932;947;lh.inferiortemporal_1;lh.middletemporal_14;70;71;ctx-lh-inferiortemporal;ctx-lh-middletemporal;278;0.942163
932;945;lh.inferiortemporal_1;lh.middletemporal_13;70;71;ctx-lh-inferiortemporal;ctx-lh-middletemporal;307;1.178010
764;805;lh.supramarginal_21;lh.inferiorparietal_2;58;60;ctx-lh-supramarginal;ctx-lh-inferiorparietal;266;1.329772
764;808;lh.supramarginal_21;lh.inferiorparietal_21;58;60;ctx-lh-supramarginal;ctx-lh-inferiorparietal;234;0.930073
764;765;lh.supramarginal_21;lh.supramarginal_18;58;58;ctx-lh-supramarginal;ctx-lh-supramarginal;305;1.373439
764;770;lh.supramarginal_21;lh.superiorparietal_25;58;59;ctx-lh-supramarginal;ctx-lh-superiorparietal;242;1.286999
764;809;lh.supramarginal_21;lh.inferiorparietal_12;58;60;ctx-lh-supramarginal;ctx-lh-inferiorparietal;363;1.514675
764;816;lh.supramarginal_21;lh.inferiorparietal_20;58;60;ctx-lh-supramarginal;ctx-lh-inferiorparietal;356;3.248597
672;676;lh.precentral_22;lh.precentral_23;51;51;ctx-lh-precentral;ctx-lh-precentral;377;5.237058
672;675;lh.precentral_22;lh.precentral_28;51;51;ctx-lh-precentral;ctx-lh-precentral;330;1.574036
672;674;lh.precentral_22;lh.precentral_34;51;51;ctx-lh-precentral;ctx-lh-precentral;257;1.163166
349;350;rh.lateraloccipital_18;rh.lateraloccipital_13;23;23;ctx-rh-lateraloccipital;ctx-rh-lateraloccipital;315;0.969044
349;355;rh.lateraloccipital_18;rh.lateraloccipital_15;23;23;ctx-rh-lateraloccipital;ctx-rh-lateraloccipital;373;1.706452
349;356;rh.lateraloccipital_18;rh.lateraloccipital_16;23;23;ctx-rh-lateraloccipital;ctx-rh-lateraloccipital;379;2.002271
349;357;rh.lateraloccipital_18;rh.lateraloccipital_23;23;23;ctx-rh-lateraloccipital;ctx-rh-lateraloccipital;422;1.711046
769;1011;lh.superiorparietal_27;Left-Pallidum;59;79;ctx-lh-superiorparietal;Left-Pallidum;285;1.678462
769;1010;lh.superiorparietal_27;Left-Putamen;59;78;ctx-lh-superiorparietal;Left-Putamen;436;9.560962
769;771;lh.superiorparietal_27;lh.superiorparietal_13;59;59;ctx-lh-superiorparietal;ctx-lh-superiorparietal;355;1.490313
769;992;lh.superiorparietal_27;lh.insula_2;59;75;ctx-lh-superiorparietal;ctx-lh-insula;279;0.971018
769;821;lh.superiorparietal_27;lh.precuneus_8;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;243;1.756098
769;1008;lh.superiorparietal_27;Left-Thalamus-Proper;59;76;ctx-lh-superiorparietal;Left-Thalamus-Proper;385;3.671996
769;991;lh.superiorparietal_27;lh.insula_5;59;75;ctx-lh-superiorparietal;ctx-lh-insula;427;15.341723
