0,0.350894799,0.020789031,1.220181753,1.718901475,0.063143032,2.34516478,0.405879357,0.070878121,0.0105149,0.003963969,0.282458017,0.012276791,0.004786161,0.001166133,0.001177771,0.004072198,0.008922052,0.000421995,0.001638744,0,0,0,0.000139153,0,0,0,0,6.88617E-05,2.8838E-05,0,0,0,0.290707151,0.000947509,0.707909905,3.264549892,0.006807639,0.201693599,0.000224908,0.005676909,0,0,0,0,0,0,4.46277E-05,0,0,0,0,0.000444598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002593334,0,3.66784E-05,0.000133415,0,0,0
0.350894799,0,0,0.003297336,0.535691283,0.025393443,0.530425575,0.004406026,0.01545657,0.002129143,0.000724625,0.000740811,0.000223689,0.000125015,0,0.000197654,0.000716829,0.001381292,0.000207591,0.000450883,0,0,0,0.000153113,0,0,0,0,0,0,0,0,0,0.010914093,2.2924E-05,0.000797858,0.011524933,7.29012E-05,9.4654E-05,7.87813E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.020789031,0,0,0.059586297,0.000756911,0.000159732,0.011617558,0.012968111,4.07538E-05,8.99777E-05,0,0.00072537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001278544,0.003055063,0,0.00012884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.220181753,0.003297336,0.059586297,0,0.102309534,0.003501211,1.440136386,0.292097262,0.005878356,0.001211036,0.001101582,0.129017704,0.020358292,0.009569051,0.002292265,9.24236E-05,0.000100139,0.000634897,1.92411E-05,0.00120685,0,0,0,0,0,0,0,0,2.16153E-05,0,2.47618E-05,0,0,0.015807871,0.000626614,0.755741112,0.917815902,0.001611052,0.134734644,0.000674092,0.000167673,0,0,0,0,0,0,0,0,0,0,0,0.000671012,0,0,1.59471E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33103E-05,0.000930372,0,0,0.000447601,0,0,0.000566503
1.718901475,0.535691283,0.000756911,0.102309534,0,0.846089769,3.02715002,0.277265122,0.056467885,0.034504149,0.000439234,0.277278918,0.072805705,0.000829631,0.000364064,0.004660193,0.017488983,0.005837644,0.002911047,0.002542692,0,0.000126854,0.000250111,0.002954775,7.48455E-05,3.44955E-05,0,0,0,0,2.91243E-05,0,0,0.095035829,0.000268057,0.137017547,0.204329714,0.001703872,0.004764363,0.000788453,0,0,0,0,0,7.70909E-05,6.48775E-05,0.00011161,0,0,0,0,0.000305797,4.60278E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70255E-05,0,0.001678401,3.13826E-05,0,0,0,0,0
0.063143032,0.025393443,0.000159732,0.003501211,0.846089769,0,1.09361139,0.655623644,0.361150852,0.514627391,0.003412847,0.052922731,0.251578232,0.009242598,0.002248209,0.094856875,0.134474754,0.030203871,0.025383637,0.015629971,0,0.000348847,0.001033874,0.009433399,0.001105605,0.000219498,0,0,0.000130277,0,0.000794472,3.18078E-05,0.000395335,0.635454926,0.009676997,0.640161949,1.614491664,0.117398047,0.000838222,0.011323581,0.001496092,0,0,0,0,0,0,3.2877E-05,0,7.38364E-05,0,0,0,0.000428751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.48381E-05,0.001685327,0,0,0,0,0,0
2.34516478,0.530425575,0.011617558,1.440136386,3.02715002,1.09361139,0,4.750174608,1.789695783,0.146602191,0.055503016,0.666796572,0.435261641,0.025066154,0.000802244,0.015015608,0.030324727,0.07546089,0.009165376,0.029390435,4.73747E-05,0.000392219,0.000454566,0.001781735,0,4.18062E-05,0,0,0.000156395,0,1.92096E-05,0,3.48282E-05,0.674684337,0.002161962,1.300838099,2.735910436,0.016487868,0.010619366,0.000708763,7.62003E-05,0,0,0,0,0,2.8627E-05,2.89805E-05,0,0.000164569,0,0,0.000620785,0.001122066,0,0,0,0,0,0,1.95945E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09454E-05,0.003869933,0,0,0.000108677,2.23139E-05,0,0
0.405879357,0.004406026,0.012968111,0.292097262,0.277265122,0.655623644,4.750174608,0,3.080688795,2.053275448,2.04604384,0.332917108,0.884748457,0.732444706,0.010382747,0.218227636,0.022577917,0.281816262,0.002581444,0.080548409,0,0,0,5.58857E-05,0,0,0,0,2.21037E-05,0,2.57392E-05,0,0,0.187861839,0.012408743,1.286103185,0.911599148,0.04536838,0.001642591,0.002079319,0.000173744,0,0,0,0,0,0,0,0,0,0,0,0.000192047,0.000104123,0,1.99951E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70255E-05,3.79841E-05,0.000628022,0,0,0,0,0,0
0.070878121,0.01545657,4.07538E-05,0.005878356,0.056467885,0.361150852,1.789695783,3.080688795,0,2.979410595,0.177576452,0.021380223,0.412538273,0.228951861,0.001206446,0.250901077,0.217696858,0.35769078,0.045500762,0.086308048,0.000148958,0.000460378,0.00244255,0.00485981,0.000886192,2.51869E-05,0,0,2.83504E-05,0,0.000105809,0.000218599,0,1.018627583,0.033960737,1.690918594,2.781537815,0.161307776,0,0.00820082,0.003116025,0,0,0,0,0,0,0,0,3.58933E-05,0,0,0,0.000985347,0.000109949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000812241,0,0,0,0,0,0
0.0105149,0.002129143,8.99777E-05,0.001211036,0.034504149,0.514627391,0.146602191,2.053275448,2.979410595,0,4.75195811,0.004094236,0.03086646,0.857167545,0.010203175,3.486968897,2.349220728,1.38189687,0.114158974,0.264908725,0.000643093,0.001874206,0.00561523,0.022231402,0.004445206,0.000350217,0,0,0.000342593,4.68546E-05,0.002996832,0.002499902,0.001280976,1.743398729,0.765778058,1.429422655,6.288367591,0.863880421,3.99221E-05,0.075226779,0.006380906,1.64616E-05,0,0,0,0,0,0,0,3.21564E-05,0,0.000991836,0,9.87164E-05,0.000174182,0.000145406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000232784,0.000310226,3.03284E-05,0,0,0,0,3.00951E-05
